"","income","expenses","provinces"
"622",997.540459376035,802.223661841225,"PE"
"623",1001.83563934099,799.071438982361,"PE"
"624",1003.21208231485,796.987226719677,"ON"
"625",998.731998372788,800.004908573202,"ON"
"626",997.520404929218,800.265356776501,"ON"
"627",999.481108663724,798.478986438126,"PE"
"628",994.991617935173,802.079674214255,"ON"
"629",998.514556071156,799.814688842137,"ON"
"630",998.485520491334,798.655240492152,"PE"
"631",1002.85462742681,803.29533814991,"ON"
"632",1003.60116464359,799.796082994545,"ON"
"633",998.442460660461,801.710512768914,"PE"
"634",1003.40549275928,801.006371050984,"PE"
"635",996.625720139169,800.032811855943,"PE"
"636",995.631337109246,801.922528053687,"ON"
"637",998.395584924314,802.892114012,"ON"
"638",995.357680959916,803.984404447116,"ON"
"639",996.967688251664,799.040242501007,"ON"
"640",995.932210988035,800.060200781361,"PE"
"641",1001.77844729422,798.961076086848,"PE"
"642",1006.85509402905,800.19112476692,"PE"
"643",994.758382648146,800.198328812991,"ON"
"644",1001.39650423382,802.497412987358,"ON"
"645",996.82708871297,803.450018265831,"ON"
"646",995.096622733318,799.115432977405,"PE"
"647",997.455973660983,802.122955839193,"PE"
"648",1001.04241417472,801.681352954056,"ON"
"649",1005.5208986047,803.708255273832,"PE"
"650",998.234923936915,800.595947661622,"ON"
"651",1003.82189122971,796.240360665097,"ON"
"652",996.731981353111,800.606535926856,"ON"
"653",1004.23937151096,796.196832941477,"ON"
"654",999.266144341959,799.908785555955,"ON"
"655",994.131545344709,804.159012696766,"PE"
"656",994.74353662879,798.650288629674,"ON"
"657",1001.31741305833,800.515491863405,"ON"
"658",998.954857165729,798.415625231386,"ON"
"659",992.064434757947,801.318096450646,"ON"
"660",998.427585835714,799.445896088005,"ON"
"661",997.906680744963,802.353553804748,"ON"
"662",999.830722546863,800.867273774146,"PE"
"663",1001.43488199756,798.568404320572,"PE"
"664",999.049856200832,799.478631113439,"PE"
"665",1006.25917758111,798.005480755031,"ON"
"666",998.302589699369,800.800626701921,"PE"
"667",1003.85493167824,803.35673794606,"ON"
"668",1004.69510013042,804.137336442715,"ON"
"669",994.846843601936,798.320568822171,"PE"
"670",997.617990470164,800.201858745858,"ON"
"671",1000.665099623,801.473160415355,"ON"
"672",1000.5440987685,797.215253801886,"ON"
"673",1001.20465706704,801.501257373075,"PE"
"674",1001.07156529449,802.665492933024,"ON"
"675",999.58416392865,803.207994409523,"ON"
"676",1001.51764041502,800.81196826527,"PE"
"677",998.359204876858,800.413838064508,"PE"
"678",1001.44215629931,798.283677292234,"PE"
"679",997.835996807183,802.08822703086,"ON"
"680",1005.90239769472,801.273896696971,"ON"
"681",998.608867478061,799.077846224026,"ON"
"682",996.942223800605,798.816333542477,"PE"
"683",999.036794694386,800.057811135024,"PE"
"684",1005.57028745637,802.693748920303,"ON"
"685",1001.02262691121,799.455506564182,"PE"
"686",1000.4848161982,797.123716166965,"ON"
"687",1000.70116522496,802.649494911844,"PE"
"688",995.932089042157,801.149467872122,"PE"
"689",1001.19309484382,800.327712463381,"ON"
"690",999.370831205713,801.93129225535,"PE"
"691",1000.21202448948,802.114540612156,"ON"
"692",1003.3165188374,799.846310380653,"PE"
"693",998.617809721907,802.655035332751,"PE"
"694",998.387612597605,802.245151677394,"PE"
"695",999.1799886597,799.912784031015,"ON"
"696",1005.08405529565,801.348690227858,"ON"
"697",1000.19749477506,800.06237774967,"PE"
"698",998.241201730507,801.796156949714,"ON"
"699",1001.57846093898,799.900715513067,"PE"
"700",995.36316027304,797.517276995436,"ON"
"701",999.767053489321,801.023816833087,"PE"
"702",998.382373206975,804.66215675316,"PE"
"703",990.709518197197,799.728008416412,"ON"
"704",1005.1092851386,798.834192347829,"PE"
"705",997.244281667411,801.948680822487,"PE"
"706",1002.14228607201,800.196680569281,"ON"
"707",999.860053156177,798.752427145441,"ON"
"708",1000.39024868809,801.342817570696,"ON"
"709",1002.06636544029,795.233947700129,"ON"
"710",1003.22750510392,802.206024412362,"ON"
"711",1001.16890094001,799.482514986421,"PE"
"712",999.342826311634,801.139604273012,"ON"
"713",998.338807258964,800.838501617666,"PE"
"714",998.655717751005,799.394993034394,"PE"
"715",994.816510371567,800.167777031887,"PE"
"716",1002.73495745388,800.450278563005,"ON"
"717",997.374055033855,799.190143849004,"ON"
"718",999.691554962899,799.307894835721,"ON"
"719",1003.2080599928,799.393149044156,"PE"
"720",995.485539929543,798.903695131556,"ON"
"721",1001.03790891121,802.082736094163,"PE"
"722",1000.04563036508,797.052954509037,"ON"
"723",1000.18051472403,799.758070110582,"ON"
"724",994.71712910448,798.018244788057,"ON"
"725",1002.56842184336,803.229321260082,"PE"
"726",1002.94120570407,801.788808977821,"ON"
"727",996.805304780151,801.499603380958,"ON"
"728",999.581001927968,802.829448114552,"ON"
"729",1004.44682210455,800.298940133783,"ON"
"730",999.814151014226,798.2517496237,"PE"
"731",1004.55801135827,800.286549897297,"ON"
"732",1001.56282438955,799.611954534551,"PE"
"733",999.755568906229,797.8847767028,"PE"
"734",998.58167870476,801.418738932952,"PE"
"735",1003.49617452401,799.659161611845,"PE"
"736",997.730190073643,796.033796409779,"ON"
"737",1000.1100469359,797.260680687164,"ON"
"738",996.506800866647,799.977996556934,"ON"
"739",1000.00961827676,798.634657876476,"PE"
"740",1001.04069018284,803.818290798103,"ON"
"741",1002.67243591436,798.859392290297,"ON"
"742",1002.22035496676,802.432101678645,"PE"
"743",998.861142409151,798.63734606633,"PE"
"744",998.769796444112,800.143538899447,"PE"
"745",997.325108681522,798.641909459833,"ON"
"746",1007.80298126393,800.68207435602,"ON"
"747",999.800504583153,801.265391249011,"PE"
"748",1000.25245752807,801.290740820286,"PE"
"749",1000.66331429433,797.682502900116,"ON"
"750",1003.5409617754,798.598810750782,"PE"
"751",993.540374133916,799.228588019114,"ON"
"752",1001.37662238794,801.121775449155,"PE"
"753",999.109513689492,803.572996757557,"PE"
"754",998.431921673672,801.344864109046,"ON"
"755",1001.30848793063,798.877591320535,"ON"
"756",1001.95586600963,799.31476229003,"PE"
"757",998.109870645747,796.922917674251,"ON"
"758",998.473590279347,799.341417077075,"ON"
"759",1001.0180974906,801.636295972155,"PE"
"760",996.297531786384,805.22395716826,"ON"
"761",1003.48150724751,798.11378051061,"PE"
"762",1000.80325197048,804.224963527092,"ON"
"763",996.511508349164,799.091147179958,"PE"
"764",1002.15800452514,798.672992556122,"ON"
"765",1003.18822920762,800.641101595082,"PE"
"766",1001.32607900325,798.27648894346,"PE"
"767",996.187208558364,798.747298737445,"PE"
"768",1000.81404114067,801.596604807589,"ON"
"769",999.564745144862,798.572869295201,"PE"
"770",998.045244253883,800.413208571027,"ON"
"771",1000.96130282539,797.775354752499,"PE"
"772",996.638076006602,799.855534045539,"PE"
"773",1006.24553305221,804.164320518663,"PE"
"774",999.35663615724,800.91835644055,"ON"
"775",996.466614697636,799.491944074419,"PE"
"776",1001.0597066937,798.876453935352,"ON"
"777",999.049237271017,802.678826067906,"ON"
"778",1001.07553244411,797.515819244142,"ON"
"779",995.158462883633,797.851839216328,"ON"
"780",1002.51250901677,800.467526967774,"ON"
"781",996.681822427629,801.548216499066,"ON"
"782",1004.60304814936,799.297964273746,"PE"
"783",999.885022982486,802.186062680946,"PE"
"784",1001.93571307473,799.312047603677,"ON"
"785",999.632877438557,798.700058223261,"ON"
"786",995.800182736566,804.172097487623,"ON"
"787",996.638793072311,800.735628983795,"PE"
"788",1006.71620013672,801.06390329383,"ON"
"789",1002.67823679777,798.939296076989,"ON"
"790",1001.38344071414,802.446500486517,"PE"
"791",998.645575543655,797.696955607763,"PE"
"792",993.250845663092,802.462591426218,"PE"
"793",1002.22352286114,801.479000969374,"PE"
"794",1000.6103239236,799.713328192491,"ON"
"795",997.209161706133,802.375326999584,"ON"
"796",1000.82863181235,802.64676074502,"ON"
"797",998.825560623798,798.818346968274,"ON"
"798",1001.01721949994,798.443082665744,"ON"
"799",1000.20621905817,801.144021661479,"ON"
"800",1000.61898898383,800.946336087181,"PE"
"801",996.488747329466,800.678235154091,"PE"
"802",1001.08662036542,800.956275738783,"ON"
"803",1000.81599627185,801.137882353788,"PE"
"804",996.265622687274,798.374875195692,"PE"
"805",1000.49475055613,801.481550296368,"ON"
"806",1003.94236522591,798.643266998295,"PE"
"807",1002.7656043822,802.30006929238,"ON"
"808",996.663838172084,798.428475628707,"PE"
"809",999.966448962547,800.363951172356,"PE"
"810",1002.6657291171,800.799353006156,"ON"
"811",1003.06547057131,798.298337199069,"ON"
"812",1005.19077006397,801.236263664068,"PE"
"813",997.732800940722,798.35996452525,"ON"
"814",1003.82726802455,803.356960490431,"PE"
"815",993.135521666323,800.602148750775,"ON"
"816",997.266387551007,801.11964586487,"PE"
"817",999.920731758429,803.829139316814,"PE"
"818",999.96870056488,794.558327038656,"ON"
"819",995.551111721847,799.630142166699,"PE"
"820",1003.47724373223,801.44213417781,"ON"
"821",1001.55660475961,802.697067685869,"PE"
"822",1002.87560189971,799.842460000466,"PE"
"823",1001.34939262567,798.506121182095,"PE"
"824",998.740229757213,799.455720940891,"PE"
"825",996.143882545401,800.437493071257,"ON"
"826",1004.02942392408,802.353349752151,"PE"
"827",1000.56940076271,800.069471738563,"PE"
"828",1002.12636041478,799.716767042952,"ON"
"829",997.969138820532,800.243844083761,"PE"
"830",1002.47570802298,800.523408269876,"ON"
"831",1002.67060257552,803.056005387414,"ON"
"832",1005.81816394498,804.007876895011,"ON"
"833",1003.99524917158,798.919922738803,"PE"
"834",994.361645253763,799.835505938167,"PE"
"835",1002.10165976738,799.798236461231,"PE"
"836",996.763920505941,798.666095428175,"ON"
"837",999.814795751142,796.871106187456,"ON"
"838",1000.37014596017,798.524546386389,"PE"
"839",1006.98458896753,802.468284262902,"ON"
"840",1000.56494076147,799.825517604196,"ON"
"841",997.089130333786,801.61197691554,"ON"
"842",1001.00420808707,802.10254944267,"ON"
"843",1002.21231564361,799.559802142415,"ON"
"844",997.176918778054,800.922540010487,"ON"
"845",1000.42253229342,798.786300149399,"ON"
"846",1000.92720772173,800.238529178572,"ON"
"847",999.784414360146,797.624125440361,"PE"
"848",998.162374951891,802.362202388563,"ON"
"849",1002.16518559039,802.941175591539,"PE"
"850",1002.65431585596,802.47718722914,"PE"
"851",1004.87047145868,799.319860698719,"PE"
"852",995.359991889062,797.884688874402,"ON"
"853",995.6349051723,799.306045957268,"PE"
"854",999.358927449634,800.061060795246,"ON"
"855",1002.30701400257,801.824509196085,"ON"
"856",1001.38778934336,802.051385454561,"ON"
"857",997.973802894469,797.838134610555,"ON"
"858",1002.22806283611,798.264573008231,"ON"
"859",1000.09709051482,801.644303518343,"ON"
"860",997.914550272341,797.582606976565,"PE"
"861",996.902505363581,800.466495167798,"ON"
"862",1001.03448415729,799.708182214714,"ON"
"863",999.376208421237,799.085910848323,"ON"
"864",996.572105891625,799.164944951059,"PE"
"865",1000.31657411407,798.134381832266,"PE"
"866",1004.33331806047,800.83309439249,"PE"
"867",994.641575220358,801.41720658022,"PE"
"868",998.709759452959,796.758827168715,"PE"
"869",999.850781423921,798.787246114175,"PE"
"870",1002.29510056529,798.30746986539,"PE"
"871",1000.08829331501,797.169154490808,"ON"
"872",999.818607303998,803.148244272975,"PE"
"873",995.772685849336,800.613893677773,"ON"
"874",1002.47673938064,800.491467560096,"PE"
"875",1001.42504523815,800.835097136978,"ON"
"876",1003.30498573339,800.699152446388,"ON"
"877",1004.38206150299,799.987613497702,"PE"
"878",998.423451458082,799.488765067126,"ON"
"879",995.476542700209,800.002914814609,"ON"
"880",997.089355248287,800.282834333293,"PE"
"881",1000.95851692731,801.68436552918,"PE"
"882",998.659105418603,796.564455430953,"PE"
"883",996.264016821574,794.672250543533,"ON"
"884",1002.16893282947,795.645827649328,"PE"
"885",1001.45332102721,795.867847209724,"ON"
"886",999.826415845634,803.210962063236,"ON"
"887",1005.84201290437,800.289375303502,"ON"
"888",997.957569088132,800.424080960664,"ON"
"889",1001.24121548244,800.694367758769,"PE"
"890",1003.76528532564,798.220038913348,"ON"
"891",997.530930305908,800.449898673303,"PE"
"892",1002.98435918942,799.559680639666,"PE"
"893",999.553016615892,800.457140442348,"PE"
"894",1001.66280181853,796.678011604074,"ON"
"895",1002.08615809518,797.748580058307,"PE"
"896",1000.31389342765,800.226516427222,"PE"
"897",999.869711960567,796.799980634109,"PE"
"898",1001.6034581346,800.201380759921,"PE"
"899",1004.17701030002,799.53358745555,"ON"
"900",1000.08109519735,798.826199120434,"PE"
"901",994.488420120345,800.383385918384,"ON"
"902",996.797074079438,798.655755831402,"ON"
"903",1004.04741949338,798.262089500534,"ON"
"904",1001.54339439702,796.991588620449,"ON"
"905",997.325088629753,798.657472487578,"PE"
"906",997.564089176732,800.057852748568,"PE"
"907",1001.01021392303,799.715073565764,"PE"
"908",1004.58598335786,798.564165017963,"PE"
"909",1004.42638788434,799.076401246313,"ON"
"910",997.548781360124,800.110830481876,"PE"
"911",1003.89470233612,800.451057265121,"PE"
"912",1001.80768954112,799.112413101779,"PE"
"913",1003.09910844573,798.640381288796,"PE"
"914",998.986076467715,796.975920292104,"ON"
"915",995.117418163873,802.325980324448,"PE"
"916",997.475043158273,797.800916760127,"PE"
"917",994.924604352302,800.70755272307,"ON"
"918",999.931945715699,799.732010496868,"PE"
"919",998.46606090315,799.400777644702,"PE"
"920",998.869144253408,802.15982465729,"ON"
"921",1001.67542625221,800.882651417871,"PE"
"922",993.518802671645,799.986767993251,"PE"
"923",1003.69198443962,800.863643661672,"PE"
"924",997.554021428204,801.264869028128,"ON"
"925",998.691964401207,800.546227176524,"ON"
"926",1001.66442276751,795.287903081767,"PE"
"927",1004.93741914305,798.375251962381,"ON"
"928",1002.50403016819,802.292457523724,"PE"
"929",1001.1697252338,799.831243495925,"PE"
"930",1001.07821169765,798.719760270167,"PE"
"931",995.854687931789,799.597366045408,"ON"
"932",1002.77997312105,797.992247576271,"ON"
"933",998.95540391343,799.46849211078,"PE"
"934",999.320017824768,801.880171083289,"PE"
"935",999.662183958245,798.764474679673,"PE"
"936",1000.25070392528,799.276143507673,"PE"
"937",1002.18043919844,800.144551553753,"PE"
"938",1004.64641910013,800.18076461175,"PE"
"939",1002.75775984483,799.337587110276,"ON"
"940",1000.54234363465,799.018206414379,"PE"
"941",1001.63101502738,796.254410945661,"PE"
"942",999.621824107922,799.426344748332,"ON"
"943",994.802586221814,800.933539060987,"ON"
"944",996.493226464487,801.806682606884,"PE"
"945",999.676603571019,802.553421041783,"PE"
"946",999.323902312259,798.356101415778,"ON"
"947",996.814278103214,799.640570004224,"ON"
"948",1004.28501331159,797.719561287324,"ON"
"949",996.914709915222,802.100035919271,"PE"
"950",1003.56530380152,797.478823586275,"ON"
"951",1005.22127147597,802.755533951518,"ON"
"952",1004.44337659282,801.261532340403,"PE"
"953",994.349316864805,801.727796308973,"PE"
"954",997.064888912062,799.665178596412,"ON"
"955",1000.39431243879,798.997687675903,"PE"
"956",999.011263774529,799.115552325832,"PE"
"957",1004.0735979698,799.972985175263,"PE"
"958",1003.67332765274,799.769235713133,"ON"
"959",1000.95330574037,798.042141800177,"ON"
"960",996.324785802313,799.439223164559,"ON"
"961",1004.68470772594,802.323513900324,"PE"
"962",998.707662687668,797.878402034591,"ON"
"963",997.29343274634,801.034489532623,"ON"
"964",1001.33444117282,798.898279451236,"PE"
"965",996.086688206723,802.366071942069,"ON"
"966",996.246022298874,799.86434078972,"ON"
"967",998.955776295167,801.647111054871,"PE"
"968",1000.20174443959,798.901423516239,"ON"
"969",994.582605501109,798.356726552864,"PE"
"970",996.835215559351,804.519902004032,"PE"
"971",993.787155350222,800.680209194299,"ON"
"972",1002.11842952851,800.55670467908,"PE"
"973",999.835152106416,800.859861320832,"ON"
"974",997.183210624741,799.43939277053,"ON"
"975",995.979971473864,801.419480622191,"ON"
"976",998.443595592701,798.898428190201,"PE"
"977",1002.86643400021,799.10461420924,"ON"
"978",997.216799011651,801.045953178431,"PE"
"979",1009.82794001826,798.045532712616,"PE"
"980",1001.51734300356,797.69580099842,"ON"
"981",1000.43834406081,797.996424838028,"ON"
"982",996.274805178253,802.751226068987,"ON"
"983",999.858691332611,801.669702143409,"ON"
"984",1001.374480198,799.255402264202,"ON"
"985",1002.02896387254,800.902906424554,"PE"
"986",995.834571119694,796.302066409595,"PE"
"987",998.834831283946,799.663766220753,"ON"
"988",995.695434398201,799.347693615345,"PE"
"989",996.697744804289,798.867399929097,"ON"
"990",999.780907469479,798.30718943796,"ON"
"991",1006.31009251953,799.765035344056,"PE"
"992",996.822669680817,798.981503273703,"ON"
"993",1007.21634445279,800.072330363834,"ON"
"994",999.77648741051,798.649139041727,"ON"
"995",1000.13439459447,802.144996421953,"ON"
"996",998.432914718145,799.451268597474,"PE"
"997",1003.00294155897,799.153643733088,"ON"
"998",999.759536292128,800.834483816947,"ON"
"999",1006.06883263214,801.646589616098,"PE"
"1000",998.881959712398,798.553706984031,"ON"
"1001",1006.76645512835,796.749819387243,"ON"
"1002",997.769693734489,800.664269534342,"ON"
"1003",1002.66054850173,798.68315141675,"ON"
"1004",1001.79646544732,797.144285351067,"PE"
"1005",997.868410717472,800.570528477146,"PE"
"1006",1001.66545579692,803.542479191974,"ON"
"1007",997.119418973442,798.563006534128,"ON"
"1008",1004.02684767986,798.17568051998,"PE"
"1009",994.503487389337,801.353119361572,"ON"
"1010",1003.53301049748,798.256321694025,"ON"
"1011",1003.99815501978,799.058902984347,"PE"
"1012",995.270230935672,800.171555437524,"PE"
"1013",997.125395719817,802.891602027475,"PE"
"1014",996.457447138579,798.721983210272,"ON"
"1015",1003.71521942013,801.429294235234,"PE"
"1016",1002.69164873499,802.655432306324,"ON"
"1017",996.958857459048,799.088377002935,"PE"
"1018",998.521757631174,804.701526412915,"PE"
"1019",1001.86031829892,800.260538954117,"PE"
"1020",997.809302362255,794.958038901851,"PE"
"1021",1004.42515841205,797.33699900225,"ON"
"1022",997.397878235336,802.561463545908,"ON"
"1023",1000.72269040047,801.767296102201,"ON"
"1024",995.996432872942,800.286375775653,"PE"
"1025",997.166251063435,798.455824995051,"PE"
"1026",1002.12060636719,800.405669349496,"PE"
"1027",996.803255153393,805.780678159651,"ON"
"1028",997.730252971807,800.91849175958,"ON"
"1029",1006.92251710823,801.625535809868,"PE"
"1030",999.7476393417,799.547626880388,"PE"
"1031",997.13730774865,801.778038153349,"PE"
"1032",1002.18536508687,800.240096195687,"PE"
"1033",995.822519026082,801.631369144686,"ON"
"1034",998.972947131834,799.96022542699,"PE"
"1035",998.335488856231,799.00348124021,"PE"
"1036",1002.30407390389,799.436698782691,"ON"
"1037",1002.58037894861,798.620678915534,"PE"
"1038",1001.70829388962,801.939765118205,"PE"
"1039",1001.28156711712,797.282295644725,"PE"
"1040",999.449806340435,802.21767187417,"PE"
"1041",1003.31308307623,799.540126451199,"ON"
"1042",1004.69174117967,801.425302262485,"PE"
"1043",999.016289540338,802.419630939451,"PE"
"1044",1000.21767477683,800.386104441226,"PE"
"1045",994.441021184977,799.945621433244,"PE"
"1046",1001.90798426665,799.107375350596,"PE"
"1047",999.273636084005,804.12725360555,"ON"
"1048",998.197135287121,801.878358096339,"ON"
"1049",1001.40380220837,795.718683154285,"PE"
"1050",999.9870768697,802.252249375048,"ON"
"1051",999.704945153256,802.016042192909,"ON"
"1052",995.384114123758,801.04379590614,"ON"
"1053",1001.72794786132,796.234706111273,"ON"
"1054",999.363720298198,801.386069233563,"ON"
"1055",994.519717891218,797.444470418303,"ON"
"1056",998.869254081326,801.926797532465,"PE"
"1057",996.384414891153,798.318964682979,"ON"
"1058",1001.1569096041,798.85946230496,"PE"
"1059",1001.15779648286,794.477468039398,"ON"
"1060",997.106954647103,801.72992236895,"PE"
"1061",1002.86397934805,799.710421336627,"PE"
"1062",996.090352882416,799.279244491005,"ON"
"1063",1000.6154615629,799.283669484688,"PE"
"1064",1003.06772800255,805.584356841476,"ON"
"1065",1001.52885377866,799.792450370472,"PE"
"1066",1005.39442953145,802.14593618068,"ON"
"1067",999.459875818751,799.486813030972,"ON"
"1068",997.078191302196,797.694457396458,"ON"
"1069",1001.51670423812,796.815808465504,"PE"
"1070",997.245829831684,801.1787345328,"PE"
"1071",1000.47985658483,801.619501711956,"ON"
"1072",1000.20309573186,795.051206846456,"ON"
"1073",1002.48735549362,802.042126172181,"PE"
"1074",999.757577939241,797.652205240399,"ON"
"1075",1002.70053321312,800.75934640128,"PE"
"1076",1004.32415357245,800.444894650652,"ON"
"1077",1001.14108078595,799.122683751298,"ON"
"1078",997.12724203574,799.778862369511,"ON"
"1079",1004.15034239489,802.242662569096,"PE"
"1080",1002.49481762966,799.939653950622,"ON"
"1081",1000.90479165757,802.423966910468,"PE"
"1082",995.218994857609,795.297331757563,"PE"
"1083",1000.99214150476,798.592961907245,"ON"
"1084",999.174105605939,799.984049361898,"PE"
"1085",998.963123614366,801.714544244304,"PE"
"1086",998.749140524772,799.556176025595,"ON"
"1087",999.355409476453,798.13302260246,"ON"
"1088",998.250218792429,801.812257194744,"ON"
"1089",1003.534736433,799.836338175426,"PE"
"1090",996.538658107187,800.541370073734,"ON"
"1091",1003.03264148056,798.312647197025,"ON"
"1092",1000.28282831773,800.409969513478,"ON"
"1093",1001.49786839094,799.498599702464,"PE"
"1094",999.742476719526,798.693591393116,"ON"
"1095",998.129475672696,797.409332000265,"PE"
"1096",1001.07352817425,801.948029098662,"PE"
"1097",1001.42113754099,797.906948169986,"PE"
"1098",999.475876603854,797.398473422645,"ON"
"1099",996.838219049968,800.330469336709,"PE"
"1100",999.069705185912,799.447810191594,"PE"
"1101",998.736679826034,802.274348904397,"PE"
"1102",1003.50189411907,801.518706191303,"ON"
"1103",1000.39295775694,802.204945432217,"PE"
"1104",1000.20885093437,800.528024533253,"PE"
"1105",999.809369926219,799.380849583264,"PE"
"1106",1001.03570523458,802.705517222713,"ON"
"1107",996.658172114111,799.648646766063,"PE"
"1108",995.923900714646,801.850869868362,"ON"
"1109",995.881863006212,799.005908357922,"ON"
"1110",1001.28916525726,802.646874482215,"ON"
"1111",998.119268983568,797.620685789172,"ON"
"1112",1003.04589200898,799.726767424528,"PE"
"1113",1000.39066293299,802.219856438833,"ON"
"1114",994.94598696824,801.018962296637,"PE"
"1115",999.006603540191,802.19512336685,"ON"
"1116",1001.22407472726,796.944194060123,"ON"
"1117",999.761065422149,801.466438998553,"PE"
"1118",1000.87004349471,800.743457814683,"PE"
"1119",1001.16804215109,802.187590364897,"PE"
"1120",1001.19454757149,799.580778650972,"ON"
"1121",995.766448346398,799.969631114585,"PE"
"1122",1000.50629965668,796.317881270588,"ON"
"1123",998.89578898085,800.668194778313,"PE"
"1124",997.273258605969,798.235586521863,"ON"
"1125",999.013683842224,801.4968299312,"ON"
"1126",999.452750375612,802.457091952323,"PE"
"1127",1002.67427371081,802.384466577277,"PE"
"1128",1002.01291590564,799.389580372805,"PE"
"1129",999.014193226249,799.493849404978,"PE"
"1130",1001.64559112511,797.925286421765,"ON"
"1131",998.941335337769,798.471783816272,"PE"
"1132",998.591040412185,803.59586418352,"PE"
"1133",1001.748810495,800.638611193248,"PE"
"1134",996.429707724162,799.066365648016,"ON"
"1135",999.691586499937,804.023758968604,"ON"
"1136",999.252664850136,797.74659029646,"PE"
"1137",1001.09385214969,798.124897637903,"ON"
"1138",995.689973047039,800.631004765284,"PE"
"1139",1001.00432609724,799.37948574272,"PE"
"1140",1000.18931989418,802.669603991805,"PE"
"1141",1001.26793359315,798.284097513399,"ON"
"1142",995.618389238179,798.140203294074,"PE"
"1143",999.728371654346,797.820197728182,"PE"
"1144",1002.26003056716,802.074918620973,"ON"
"1145",998.446640650865,800.06672300933,"ON"
"1146",995.900703599046,799.893651239947,"PE"
"1147",996.809971771671,798.00920774012,"PE"
"1148",1004.0318199364,799.715239730978,"PE"
"1149",996.614746702615,799.88262597997,"ON"
"1150",994.274400655282,797.071940722784,"PE"
"1151",998.88928961756,799.936663696556,"PE"
"1152",996.968032137866,798.584928304632,"ON"
"1153",999.14311263126,799.451545298086,"PE"
"1154",1000.2500588303,800.243240901831,"PE"
"1155",999.943542518214,799.630798268082,"PE"
"1156",998.65395845001,799.791566844912,"ON"
"1157",1003.65807512837,799.152545268322,"PE"
"1158",999.106685447184,802.619743462579,"ON"
"1159",1003.08809958177,798.539707407943,"PE"
"1160",1000.5801057848,796.166149953123,"ON"
"1161",1002.36962969821,800.482818675618,"ON"
"1162",995.935595393832,798.32269164047,"PE"
"1163",998.778519558371,799.90411163271,"ON"
"1164",1001.7559807464,800.131984600783,"PE"
"1165",1003.63342183145,800.002869685173,"ON"
"1166",1001.29924374501,803.548106540797,"ON"
"1167",998.171507480146,802.226525110102,"ON"
"1168",1000.03805815694,799.687276951311,"PE"
"1169",999.524106638975,802.519819056069,"PE"
"1170",1003.79911744002,798.098414354968,"PE"
"1171",999.58446458835,799.789705941782,"ON"
"1172",995.416043817082,796.503424477649,"PE"
"1173",998.952738904168,804.241080395315,"ON"
"1174",995.783617840776,804.350227097874,"PE"
"1175",1003.52694815753,799.550381978382,"PE"
"1176",1000.05509730273,797.7011268911,"ON"
"1177",999.829231166605,797.845923960152,"ON"
"1178",1005.60589416498,799.651650403006,"PE"
"1179",998.421759869299,801.251264685607,"ON"
"1180",997.581837544592,799.955427842209,"PE"
"1181",998.34144756061,797.664947094473,"ON"
"1182",1003.42912660654,801.42331115326,"PE"
"1183",997.460760079322,795.898416568007,"ON"
"1184",995.98744315048,801.290321688205,"PE"
"1185",1002.64532738077,801.694996683791,"PE"
"1186",999.154711046661,802.779400809372,"ON"
"1187",1004.73317036457,799.510700914278,"ON"
"1188",998.992750396321,799.692186180632,"ON"
"1189",1001.53288399111,797.775454408861,"PE"
"1190",1002.45336676376,798.796955899311,"ON"
"1191",999.8348001371,797.834070422723,"ON"
"1192",998.484179708337,799.665003271253,"ON"
"1193",999.287546289674,798.181511049905,"ON"
"1194",997.572926725203,798.190444745595,"PE"
"1195",1003.66357599526,798.111952278311,"ON"
"1196",1002.66222853302,801.482053317043,"PE"
"1197",994.602080627923,797.285663005346,"ON"
"1198",1000.9797133759,796.450807901223,"PE"
"1199",1002.83006275438,799.179804345659,"ON"
"1200",1001.84449577438,803.622937460175,"PE"
"1201",1000.01798318685,799.900634157941,"PE"
"1202",998.195499348229,797.991025895121,"PE"
"1203",998.465318488635,796.370618273168,"PE"
"1204",999.177950510463,800.46457508693,"ON"
"1205",1002.46147305105,802.422337338429,"ON"
"1206",1000.1702766217,796.898954992645,"PE"
"1207",1005.56318465349,797.20779384123,"ON"
"1208",1001.40975450258,798.675755210399,"ON"
"1209",999.987149837359,799.115054475628,"ON"
"1210",1000.07074062632,797.56316420368,"PE"
"1211",1005.3879966638,801.416260157091,"ON"
"1212",1001.91748720266,797.476150972159,"PE"
"1213",1000.0226532963,801.549524152949,"ON"
"1214",999.551723146004,799.347615108412,"ON"
"1215",996.637864854524,803.315138302407,"PE"
"1216",1001.24167137176,800.756707144376,"ON"
"1217",999.773657055567,804.941241578513,"ON"
"1218",996.152814685954,797.656254667275,"PE"
"1219",1005.77931390951,802.596789195981,"ON"
"1220",998.733721109912,797.466514110375,"PE"
"1221",1004.78368363583,801.784053927984,"PE"
"1222",1000.655543069,800.050027003051,"PE"
"1223",993.715249634019,801.717587943986,"ON"
"1224",998.829808505085,798.879558395346,"ON"
"1225",1005.0443057392,802.406807699644,"PE"
"1226",996.148353034116,800.077330036507,"ON"
"1227",998.150146740776,801.691495081437,"PE"
"1228",1001.00947310912,800.623186763687,"PE"
"1229",1001.32617435332,802.086449655731,"PE"
"1230",1002.37347694232,801.770524966087,"PE"
"1231",1004.65055713514,797.887733970827,"ON"
"1232",1001.77779951686,800.552642726433,"ON"
